3.05	9.05516	0.753651	9.80881
3.05833	8.91634	0.892506	9.80885
3.06667	8.76764	1.04124	9.80888
3.075	8.60961	1.19932	9.80892
3.08333	8.44281	1.36615	9.80897
3.09167	8.26785	1.54116	9.80901
3.1	8.08533	1.72372	9.80905
3.10833	7.89587	1.91322	9.80909
3.11667	7.7001	2.10904	9.80914
3.125	7.49866	2.31052	9.80918
3.13333	7.29219	2.51704	9.80923
3.14167	7.08131	2.72796	9.80927
3.15	6.86667	2.94264	9.80931
3.15833	6.64889	3.16047	9.80936
3.16667	6.42857	3.38083	9.8094
3.175	6.20633	3.60311	9.80944
3.18333	5.98274	3.82674	9.80948
3.19167	5.75837	4.05115	9.80952
3.2	5.53377	4.27578	9.80955
3.20833	5.30947	4.50012	9.80959
3.21667	5.08598	4.72364	9.80962
3.225	4.86378	4.94588	9.80965
3.23333	4.64333	5.16636	9.80968
3.24167	4.42506	5.38465	9.80971
3.25	4.2094	5.60034	9.80974
3.25833	3.99672	5.81305	9.80977
3.26667	3.78739	6.0224	9.80979
3.275	3.58176	6.22805	9.80981
3.28333	3.38013	6.4297	9.80983
3.29167	3.1828	6.62705	9.80985
3.3	2.99004	6.81982	9.80987
3.30833	2.8021	7.00778	9.80988
3.31667	2.6192	7.19069	9.8099
3.325	2.44156	7.36835	9.80991
3.33333	2.26935	7.54057	9.80992
3.34167	2.10275	7.70718	9.80993
3.35	1.94191	7.86803	9.80994
3.35833	1.78696	8.02299	9.80995
3.36667	1.63803	8.17193	9.80996
3.375	1.49522	8.31474	9.80996
3.38333	1.35863	8.45134	9.80997
3.39167	1.22834	8.58164	9.80997
3.4	1.10441	8.70557	9.80998
3.40833	0.986911	8.82307	9.80998
3.41667	0.87589	8.9341	9.80999
3.425	0.771392	9.0386	9.80999
3.43333	0.673451	9.13654	9.80999
3.44167	0.582099	9.22789	9.80999
3.45	0.497358	9.31264	9.80999
3.45833	0.419248	9.39075	9.80999
3.46667	0.347784	9.46221	9.81
3.475	0.282978	9.52702	9.81
3.48333	0.224837	9.58516	9.81
3.49167	0.173369	9.63663	9.81
3.5	0.128578	9.68142	9.81
3.50833	0.0904655	9.71953	9.81
3.51667	0.0590347	9.75096	9.81
3.525	0.0342862	9.77571	9.81
3.53333	0.0162205	9.79378	9.81
3.54167	0.00483771	9.80516	9.81
3.55	0.000138008	9.80986	9.81
3.55833	0.00212137	9.80788	9.81
3.56667	0.0107878	9.79921	9.81
3.575	0.0261372	9.78386	9.81
3.58333	0.0481696	9.76183	9.81
3.59167	0.0768844	9.73311	9.81
3.6	0.112281	9.69772	9.81
3.60833	0.154358	9.65564	9.81
3.61667	0.203113	9.60688	9.81
3.625	0.258542	9.55145	9.81
3.63333	0.32064	9.48936	9.81
3.64167	0.389399	9.4206	9.80999
3.65	0.464809	9.34518	9.80999
3.65833	0.546857	9.26314	9.80999
3.66667	0.635525	9.17447	9.80999
3.675	0.730791	9.0792	9.80999
3.68333	0.832627	8.97736	9.80999
3.69167	0.941002	8.86898	9.80998
3.7	1.05587	8.75411	9.80998
3.70833	1.1772	8.63278	9.80998
3.71667	1.30491	8.50506	9.80997
3.725	1.43895	8.37101	9.80997
3.73333	1.57924	8.23072	9.80996
3.74167	1.7257	8.08426	9.80995
3.75	1.87821	7.93173	9.80995
3.75833	2.03667	7.77327	9.80994
3.76667	2.20095	7.60898	9.80993
3.775	2.3709	7.43902	9.80992
3.78333	2.54635	7.26355	9.8099
3.79167	2.72714	7.08275	9.80989
3.8	2.91306	6.89682	9.80987
3.80833	3.10389	6.70597	9.80986
3.81667	3.29939	6.51045	9.80984
3.825	3.49931	6.31051	9.80982
3.83333	3.70335	6.10645	9.8098
3.84167	3.91121	5.89856	9.80978
3.85	4.12257	5.68718	9.80975
3.85833	4.33707	5.47266	9.80972
3.86667	4.55432	5.25537	9.8097
3.875	4.77394	5.03573	9.80967
3.88333	4.99548	4.81415	9.80964
3.89167	5.21851	4.59109	9.8096
3.9	5.44254	4.36703	9.80957
3.90833	5.66708	4.14245	9.80953
3.91667	5.89161	3.91789	9.80949
3.925	6.11558	3.69388	9.80946
3.93333	6.33844	3.47097	9.80942
3.94167	6.55961	3.24976	9.80937
3.95	6.7785	3.03083	9.80933
3.95833	6.99449	2.8148	9.80929
3.96667	7.20697	2.60227	9.80925
3.975	7.41531	2.39389	9.8092
3.98333	7.61887	2.19028	9.80916
3.99167	7.81702	1.99209	9.80911
4	8.00913	1.79994	9.80907
4.00833	8.19454	1.61448	9.80903
4.01667	8.37265	1.43633	9.80898
4.025	8.54284	1.2661	9.80894
4.03333	8.7045	1.1044	9.8089
